user,correct,recorded_result,mask_image,cb_type1,cb_type2,ncb,datetime,random_spread,pallet_used,pallet_values,ishihara_list,COLORS_ON,COLORS_OFF,cluster_classification
female_17,1,5,5,0,1,1,pre_timestamp,15,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(143, 192, 98),(133, 159, 87),(174, 208, 107),(113, 157, 86),(196, 200, 118),(243, 193, 9),(251, 153, 52),(193, 119, 85),(228, 133, 111),(229, 179, 118),(249, 212, 4),(186, 113, 95)]","[(143, 192, 98),(133, 159, 87),(174, 208, 107),(113, 157, 86),(196, 200, 118),(243, 193, 9)]","[(251, 153, 52),(193, 119, 85),(228, 133, 111),(229, 179, 118),(249, 212, 4),(186, 113, 95)]",0
female_17,1,5,5,0,1,1,pre_timestamp,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(141, 176, 109), (122, 165, 93), (177, 199, 112), (121, 164, 98), (185, 200, 114), (249, 204, 4), (248, 151, 36), (205, 124, 97), (235, 141, 101), (244, 174, 132), (250, 204, 2), (200, 115, 92)]","[(141, 176, 109), (122, 165, 93), (177, 199, 112), (121, 164, 98), (185, 200, 114), (249, 204, 4)]","[(248, 151, 36), (205, 124, 97), (235, 141, 101), (244, 174, 132), (250, 204, 2), (200, 115, 92)]",0
female_17,1,A,A,0,1,1,pre_timestamp,15,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(143, 191, 114),(132, 160, 92),(167, 207, 118),(119, 170, 93),(186, 195, 116),(247, 194, 13),(235, 162, 37),(192, 122, 107),(225, 138, 120),(226, 184, 142),(253, 203, 14),(207, 128, 106)]","[(143, 191, 114),(132, 160, 92),(167, 207, 118),(119, 170, 93),(186, 195, 116),(247, 194, 13)]","[(235, 162, 37),(192, 122, 107),(225, 138, 120),(226, 184, 142),(253, 203, 14),(207, 128, 106)]",0
female_17,1,A,A,0,1,1,pre_timestamp,15,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(130, 176, 123),(109, 168, 97),(180, 196, 126),(119, 160, 79),(177, 212, 106),(248, 193, 6),(252, 134, 25),(199, 119, 81),(229, 132, 97),(248, 182, 119),(242, 203, 10),(202, 131, 88)]","[(130, 176, 123),(109, 168, 97),(180, 196, 126),(119, 160, 79),(177, 212, 106),(248, 193, 6)]","[(252, 134, 25),(199, 119, 81),(229, 132, 97),(248, 182, 119),(242, 203, 10),(202, 131, 88)]",0
female_17,1,B,B,0,1,1,pre_timestamp,15,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(144, 173, 114),(119, 167, 103),(176, 195, 108),(133, 171, 84),(174, 206, 109),(253, 204, 19),(230, 143, 39),(212, 115, 87),(243, 147, 101),(239, 178, 123),(245, 207, 11),(197, 132, 82)]","[(144, 173, 114),(119, 167, 103),(176, 195, 108),(133, 171, 84),(174, 206, 109),(253, 204, 19)]","[(230, 143, 39),(212, 115, 87),(243, 147, 101),(239, 178, 123),(245, 207, 11),(197, 132, 82)]",0
female_17,1,B,B,0,1,1,pre_timestamp,15,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(123, 167, 111),(131, 161, 97),(181, 212, 121),(127, 174, 104),(192, 183, 121),(253, 205, 4),(235, 154, 31),(197, 117, 91),(231, 137, 97),(236, 174, 133),(251, 218, 0),(193, 125, 88)]","[(123, 167, 111),(131, 161, 97),(181, 212, 121),(127, 174, 104),(192, 183, 121),(253, 205, 4)]","[(235, 154, 31),(197, 117, 91),(231, 137, 97),(236, 174, 133),(251, 218, 0),(193, 125, 88)]",0
female_17,1,B,B,0,1,1,pre_timestamp,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(133, 181, 107), (124, 166, 97), (181, 193, 112), (126, 163, 89), (180, 196, 115), (252, 207, 1), (246, 143, 39), (198, 119, 88), (233, 136, 101), (245, 179, 130), (252, 202, 1), (205, 119, 95)]","[(133, 181, 107), (124, 166, 97), (181, 193, 112), (126, 163, 89), (180, 196, 115), (252, 207, 1)]","[(246, 143, 39), (198, 119, 88), (233, 136, 101), (245, 179, 130), (252, 202, 1), (205, 119, 95)]",0
female_17,1,C,C,0,1,1,pre_timestamp,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(140, 180, 112), (117, 161, 96), (179, 195, 112), (117, 162, 96), (177, 197, 111), (254, 201, 4), (247, 148, 34), (199, 119, 95), (235, 141, 102), (240, 173, 130), (253, 202, 1), (200, 123, 96)]","[(140, 180, 112), (117, 161, 96), (179, 195, 112), (117, 162, 96), (177, 197, 111), (254, 201, 4)]","[(247, 148, 34), (199, 119, 95), (235, 141, 102), (240, 173, 130), (253, 202, 1), (200, 123, 96)]",0
female_17,1,C,C,0,1,1,pre_timestamp,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(141, 173, 110), (121, 164, 94), (180, 199, 113), (119, 165, 94), (179, 194, 119), (250, 205, 9), (247, 143, 40), (202, 123, 93), (234, 138, 108), (242, 180, 127), (253, 202, 0), (199, 118, 95)]","[(141, 173, 110), (121, 164, 94), (180, 199, 113), (119, 165, 94), (179, 194, 119), (250, 205, 9)]","[(247, 143, 40), (202, 123, 93), (234, 138, 108), (242, 180, 127), (253, 202, 0), (199, 118, 95)]",0
female_17,1,D,D,0,1,1,pre_timestamp,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(139, 173, 116), (121, 161, 89), (177, 194, 118), (122, 163, 95), (185, 197, 118), (250, 207, 6), (248, 151, 34), (199, 124, 95), (231, 139, 109), (241, 173, 132), (250, 210, 3), (196, 118, 94)]","[(139, 173, 116), (121, 161, 89), (177, 194, 118), (122, 163, 95), (185, 197, 118), (250, 207, 6)]","[(248, 151, 34), (199, 124, 95), (231, 139, 109), (241, 173, 132), (250, 210, 3), (196, 118, 94)]",0
female_17,1,E,E,0,1,1,pre_timestamp,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(141, 176, 116), (120, 167, 98), (183, 193, 118), (121, 162, 98), (182, 193, 112), (251, 199, 9), (242, 149, 35), (204, 119, 96), (236, 135, 106), (243, 172, 124), (252, 204, 2), (200, 119, 97)]","[(141, 176, 116), (120, 167, 98), (183, 193, 118), (121, 162, 98), (182, 193, 112), (251, 199, 9)]","[(242, 149, 35), (204, 119, 96), (236, 135, 106), (243, 172, 124), (252, 204, 2), (200, 119, 97)]",0
female_17,1,N,N,0,1,1,pre_timestamp,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(134, 176, 114), (123, 166, 91), (183, 195, 112), (123, 160, 98), (185, 194, 117), (252, 198, 8), (241, 150, 37), (197, 120, 96), (228, 141, 101), (240, 171, 131), (250, 203, 3), (196, 123, 92)]","[(134, 176, 114), (123, 166, 91), (183, 195, 112), (123, 160, 98), (185, 194, 117), (252, 198, 8)]","[(241, 150, 37), (197, 120, 96), (228, 141, 101), (240, 171, 131), (250, 203, 3), (196, 123, 92)]",0
unkown_18,1,1,1,0,1,1,16/6/20 5:46,5,standard_3,"[#89B270,#7AA45E,#B6C674,#7AA45E,#B6C674,#FECB05,#F49427,#C9785D,#E88C6A,#F1B081,#FFCE00,#C9785D]","[(141,181,110),(121,163,93),(185,195,111),(117,164,89),(181,195,111),(250,203,8),(240,149,42),(204,119,96),(231,136,102),(238,174,126),(251,210,4),(204,124,91)]","[(141,181,110),(121,163,93),(185,195,111),(117,164,89),(181,195,111),(250,203,8)]","[(240,149,42),(204,119,96),(231,136,102),(238,174,126),(251,210,4),(204,124,91)]",0
unkown_18,0,C,E,0,1,1,16/6/20 5:44,5,standard_3,"[#89B270,#7AA45E,#B6C674,#7AA45E,#B6C674,#FECB05,#F49427,#C9785D,#E88C6A,#F1B081,#FFCE00,#C9785D]","[(137,178,108),(124,166,95),(179,193,111),(118,160,93),(180,198,120),(252,205,5),(242,147,38),(205,120,96),(229,144,107),(238,178,129),(253,203,1),(196,119,89)]","[(137,178,108),(124,166,95),(179,193,111),(118,160,93),(180,198,120),(252,205,5)]","[(242,147,38),(205,120,96),(229,144,107),(238,178,129),(253,203,1),(196,119,89)]",0
unkown_19,1,1,1,0,1,1,42:41.3,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(132, 176, 110), (124, 166, 95), (186, 201, 111), (122, 162, 91), (177, 196, 119), (250, 205, 1), (240, 144, 35), (202, 120, 89), (229, 144, 102), (238, 174, 129), (251, 204, 1), (201, 117, 94)]","[(132, 176, 110), (124, 166, 95), (186, 201, 111), (122, 162, 91), (177, 196, 119), (250, 205, 1)]","[(240, 144, 35), (202, 120, 89), (229, 144, 102), (238, 174, 129), (251, 204, 1), (201, 117, 94)]",0
unkown_19,1,2,2,0,1,1,46:29.0,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(132, 177, 116), (120, 166, 94), (177, 201, 117), (123, 168, 96), (184, 199, 119), (254, 198, 7), (241, 152, 34), (204, 118, 94), (229, 140, 102), (241, 179, 128), (254, 210, 3), (197, 119, 92)]","[(132, 177, 116), (120, 166, 94), (177, 201, 117), (123, 168, 96), (184, 199, 119), (254, 198, 7)]","[(241, 152, 34), (204, 118, 94), (229, 140, 102), (241, 179, 128), (254, 210, 3), (197, 119, 92)]",0
unkown_19,1,2,2,0,1,1,46:59.1,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(141, 180, 110), (121, 165, 93), (180, 201, 116), (123, 162, 98), (186, 199, 117), (254, 206, 1), (244, 150, 34), (198, 118, 93), (229, 140, 102), (241, 174, 130), (250, 210, 1), (205, 120, 93)]","[(141, 180, 110), (121, 165, 93), (180, 201, 116), (123, 162, 98), (186, 199, 117), (254, 206, 1)]","[(244, 150, 34), (198, 118, 93), (229, 140, 102), (241, 174, 130), (250, 210, 1), (205, 120, 93)]",0
unkown_19,1,2,2,0,1,1,50:05.2,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(137, 177, 108), (118, 164, 90), (186, 199, 119), (125, 160, 96), (183, 195, 117), (249, 200, 9), (248, 147, 35), (196, 120, 94), (227, 137, 101), (242, 175, 133), (250, 208, 2), (197, 120, 97)]","[(137, 177, 108), (118, 164, 90), (186, 199, 119), (125, 160, 96), (183, 195, 117), (249, 200, 9)]","[(248, 147, 35), (196, 120, 94), (227, 137, 101), (242, 175, 133), (250, 208, 2), (197, 120, 97)]",0
unkown_19,1,2,2,0,1,1,50:13.9,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(141, 173, 116), (117, 163, 89), (180, 202, 118), (118, 159, 89), (185, 200, 113), (251, 200, 5), (240, 151, 39), (202, 122, 95), (235, 137, 108), (236, 176, 126), (253, 208, 1), (200, 119, 96)]","[(141, 173, 116), (117, 163, 89), (180, 202, 118), (118, 159, 89), (185, 200, 113), (251, 200, 5)]","[(240, 151, 39), (202, 122, 95), (235, 137, 108), (236, 176, 126), (253, 208, 1), (200, 119, 96)]",0
unkown_19,1,3,3,0,1,1,42:50.3,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(140, 176, 116), (123, 162, 95), (183, 201, 117), (117, 168, 98), (184, 201, 113), (252, 205, 7), (245, 152, 43), (197, 119, 92), (233, 135, 107), (237, 175, 128), (253, 203, 1), (203, 124, 96)]","[(140, 176, 116), (123, 162, 95), (183, 201, 117), (117, 168, 98), (184, 201, 113), (252, 205, 7)]","[(245, 152, 43), (197, 119, 92), (233, 135, 107), (237, 175, 128), (253, 203, 1), (203, 124, 96)]",0
unkown_19,1,3,3,0,1,1,48:46.5,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(136, 174, 108), (123, 165, 89), (186, 202, 112), (122, 160, 92), (180, 198, 114), (254, 206, 4), (247, 143, 40), (204, 120, 91), (227, 143, 104), (241, 176, 131), (252, 208, 2), (205, 122, 94)]","[(136, 174, 108), (123, 165, 89), (186, 202, 112), (122, 160, 92), (180, 198, 114), (254, 206, 4)]","[(247, 143, 40), (204, 120, 91), (227, 143, 104), (241, 176, 131), (252, 208, 2), (205, 122, 94)]",0
unkown_19,1,4,4,0,1,1,45:37.4,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(133, 180, 108), (122, 159, 93), (186, 201, 120), (118, 168, 92), (179, 200, 114), (253, 207, 7), (243, 143, 43), (202, 115, 97), (235, 144, 101), (243, 172, 129), (254, 204, 1), (196, 117, 93)]","[(133, 180, 108), (122, 159, 93), (186, 201, 120), (118, 168, 92), (179, 200, 114), (253, 207, 7)]","[(243, 143, 43), (202, 115, 97), (235, 144, 101), (243, 172, 129), (254, 204, 1), (196, 117, 93)]",0
unkown_19,1,5,5,0,1,1,42:18.5,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(140, 181, 113), (124, 159, 94), (180, 202, 117), (125, 161, 90), (186, 193, 120), (253, 200, 9), (239, 151, 37), (201, 122, 96), (231, 137, 101), (237, 179, 133), (254, 201, 4), (202, 115, 93)]","[(140, 181, 113), (124, 159, 94), (180, 202, 117), (125, 161, 90), (186, 193, 120), (253, 200, 9)]","[(239, 151, 37), (201, 122, 96), (231, 137, 101), (237, 179, 133), (254, 201, 4), (202, 115, 93)]",0
unkown_19,1,5,5,0,1,1,46:09.2,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(138, 182, 116), (117, 166, 92), (184, 194, 113), (118, 161, 90), (178, 196, 112), (250, 201, 6), (243, 144, 39), (204, 121, 89), (230, 140, 107), (236, 174, 124), (252, 205, 3), (200, 121, 95)]","[(138, 182, 116), (117, 166, 92), (184, 194, 113), (118, 161, 90), (178, 196, 112), (250, 201, 6)]","[(243, 144, 39), (204, 121, 89), (230, 140, 107), (236, 174, 124), (252, 205, 3), (200, 121, 95)]",0
unkown_19,1,5,5,0,1,1,46:24.9,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(135, 182, 115), (124, 162, 95), (179, 196, 114), (119, 167, 98), (183, 197, 113), (251, 200, 4), (243, 152, 40), (202, 117, 90), (232, 142, 107), (236, 171, 129), (254, 202, 2), (201, 123, 92)]","[(135, 182, 115), (124, 162, 95), (179, 196, 114), (119, 167, 98), (183, 197, 113), (251, 200, 4)]","[(243, 152, 40), (202, 117, 90), (232, 142, 107), (236, 171, 129), (254, 202, 2), (201, 123, 92)]",0
unkown_19,1,5,5,0,1,1,49:30.1,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(135, 176, 114), (126, 160, 92), (179, 201, 120), (118, 160, 90), (178, 201, 119), (249, 198, 3), (242, 151, 39), (204, 124, 91), (234, 142, 101), (238, 178, 125), (253, 201, 0), (196, 117, 93)]","[(135, 176, 114), (126, 160, 92), (179, 201, 120), (118, 160, 90), (178, 201, 119), (249, 198, 3)]","[(242, 151, 39), (204, 124, 91), (234, 142, 101), (238, 178, 125), (253, 201, 0), (196, 117, 93)]",0
unkown_19,1,A,A,0,1,1,47:07.3,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(133, 174, 111), (123, 165, 92), (182, 194, 120), (119, 165, 89), (180, 197, 116), (249, 198, 5), (240, 152, 39), (201, 122, 97), (231, 139, 104), (242, 175, 128), (253, 204, 2), (205, 119, 94)]","[(133, 174, 111), (123, 165, 92), (182, 194, 120), (119, 165, 89), (180, 197, 116), (249, 198, 5)]","[(240, 152, 39), (201, 122, 97), (231, 139, 104), (242, 175, 128), (253, 204, 2), (205, 119, 94)]",0
unkown_19,1,A,A,0,1,1,48:08.6,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(136, 175, 116), (118, 163, 95), (183, 197, 112), (123, 161, 96), (181, 196, 114), (253, 200, 4), (247, 152, 35), (204, 120, 94), (230, 143, 110), (236, 180, 129), (250, 207, 4), (200, 117, 90)]","[(136, 175, 116), (118, 163, 95), (183, 197, 112), (123, 161, 96), (181, 196, 114), (253, 200, 4)]","[(247, 152, 35), (204, 120, 94), (230, 143, 110), (236, 180, 129), (250, 207, 4), (200, 117, 90)]",0
unkown_19,1,B,B,0,1,1,43:28.9,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(140, 178, 109), (125, 161, 91), (181, 193, 119), (123, 163, 93), (181, 195, 112), (252, 204, 9), (244, 150, 36), (197, 115, 96), (236, 137, 108), (245, 171, 133), (253, 209, 4), (198, 116, 93)]","[(140, 178, 109), (125, 161, 91), (181, 193, 119), (123, 163, 93), (181, 195, 112), (252, 204, 9)]","[(244, 150, 36), (197, 115, 96), (236, 137, 108), (245, 171, 133), (253, 209, 4), (198, 116, 93)]",0
unkown_19,1,N,N,0,1,1,45:41.4,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(132, 179, 112), (122, 165, 94), (178, 194, 113), (125, 159, 94), (180, 200, 120), (252, 200, 3), (247, 147, 38), (202, 118, 90), (232, 143, 110), (236, 175, 129), (252, 204, 4), (199, 115, 95)]","[(132, 179, 112), (122, 165, 94), (178, 194, 113), (125, 159, 94), (180, 200, 120), (252, 200, 3)]","[(247, 147, 38), (202, 118, 90), (232, 143, 110), (236, 175, 129), (252, 204, 4), (199, 115, 95)]",0
male_20,1,1,1,0,1,1,pre_timestamp,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(132, 176, 113), (120, 163, 93), (184, 200, 117), (119, 168, 98), (180, 196, 117), (252, 201, 3), (240, 150, 39), (196, 122, 93), (227, 141, 103), (236, 174, 125), (253, 204, 2), (204, 120, 93)]","[(132, 176, 113), (120, 163, 93), (184, 200, 117), (119, 168, 98), (180, 196, 117), (252, 201, 3)]","[(240, 150, 39), (196, 122, 93), (227, 141, 103), (236, 174, 125), (253, 204, 2), (204, 120, 93)]",0
male_20,1,2,2,0,1,1,pre_timestamp,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(139, 180, 110), (118, 168, 96), (183, 197, 119), (117, 162, 89), (180, 197, 112), (250, 207, 5), (240, 144, 39), (205, 119, 93), (229, 138, 106), (245, 172, 133), (253, 206, 2), (204, 117, 94)]","[(139, 180, 110), (118, 168, 96), (183, 197, 119), (117, 162, 89), (180, 197, 112), (250, 207, 5)]","[(240, 144, 39), (205, 119, 93), (229, 138, 106), (245, 172, 133), (253, 206, 2), (204, 117, 94)]",0
male_20,1,2,2,0,1,1,pre_timestamp,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(141, 182, 116), (125, 161, 92), (179, 200, 118), (119, 167, 89), (178, 193, 114), (250, 201, 6), (243, 150, 39), (198, 121, 91), (227, 139, 105), (239, 172, 131), (252, 208, 4), (203, 121, 94)]","[(141, 182, 116), (125, 161, 92), (179, 200, 118), (119, 167, 89), (178, 193, 114), (250, 201, 6)]","[(243, 150, 39), (198, 121, 91), (227, 139, 105), (239, 172, 131), (252, 208, 4), (203, 121, 94)]",0
male_20,1,3,3,0,1,1,pre_timestamp,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(140, 178, 109), (126, 160, 98), (184, 202, 114), (117, 163, 95), (185, 193, 116), (251, 207, 3), (244, 144, 38), (198, 116, 92), (230, 143, 102), (238, 179, 129), (254, 206, 4), (198, 118, 94)]","[(140, 178, 109), (126, 160, 98), (184, 202, 114), (117, 163, 95), (185, 193, 116), (251, 207, 3)]","[(244, 144, 38), (198, 116, 92), (230, 143, 102), (238, 179, 129), (254, 206, 4), (198, 118, 94)]",0
male_20,1,4,4,0,1,1,pre_timestamp,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(132, 179, 107), (118, 168, 96), (184, 195, 117), (124, 161, 95), (186, 200, 112), (251, 203, 5), (243, 145, 35), (200, 120, 92), (236, 135, 101), (239, 173, 126), (254, 207, 2), (205, 121, 96)]","[(132, 179, 107), (118, 168, 96), (184, 195, 117), (124, 161, 95), (186, 200, 112), (251, 203, 5)]","[(243, 145, 35), (200, 120, 92), (236, 135, 101), (239, 173, 126), (254, 207, 2), (205, 121, 96)]",0
male_20,1,5,5,0,1,1,pre_timestamp,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(138, 176, 110), (123, 168, 93), (186, 201, 117), (117, 160, 90), (179, 198, 113), (250, 200, 3), (247, 148, 42), (203, 117, 89), (230, 137, 108), (240, 178, 131), (251, 208, 1), (197, 119, 96)]","[(138, 176, 110), (123, 168, 93), (186, 201, 117), (117, 160, 90), (179, 198, 113), (250, 200, 3)]","[(247, 148, 42), (203, 117, 89), (230, 137, 108), (240, 178, 131), (251, 208, 1), (197, 119, 96)]",0
male_20,1,5,5,0,1,1,pre_timestamp,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(137, 178, 109), (125, 159, 89), (183, 198, 118), (119, 165, 97), (181, 196, 111), (254, 200, 3), (240, 146, 39), (204, 117, 97), (235, 138, 101), (240, 180, 130), (254, 206, 0), (205, 121, 97)]","[(137, 178, 109), (125, 159, 89), (183, 198, 118), (119, 165, 97), (181, 196, 111), (254, 200, 3)]","[(240, 146, 39), (204, 117, 97), (235, 138, 101), (240, 180, 130), (254, 206, 0), (205, 121, 97)]",0
male_20,1,C,C,0,1,1,pre_timestamp,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(134, 174, 116), (122, 167, 98), (181, 199, 114), (118, 166, 90), (180, 195, 116), (253, 205, 6), (242, 148, 34), (203, 124, 92), (232, 143, 106), (238, 173, 133), (250, 210, 0), (196, 118, 93)]","[(134, 174, 116), (122, 167, 98), (181, 199, 114), (118, 166, 90), (180, 195, 116), (253, 205, 6)]","[(242, 148, 34), (203, 124, 92), (232, 143, 106), (238, 173, 133), (250, 210, 0), (196, 118, 93)]",0
male_20,1,C,C,0,1,1,pre_timestamp,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(132, 182, 115), (122, 163, 95), (185, 197, 114), (117, 163, 98), (182, 195, 120), (250, 205, 4), (239, 152, 40), (201, 124, 89), (228, 135, 107), (239, 171, 124), (254, 205, 1), (205, 119, 91)]","[(132, 182, 115), (122, 163, 95), (185, 197, 114), (117, 163, 98), (182, 195, 120), (250, 205, 4)]","[(239, 152, 40), (201, 124, 89), (228, 135, 107), (239, 171, 124), (254, 205, 1), (205, 119, 91)]",0
male_20,1,E,E,0,1,1,pre_timestamp,5,standard_3,"[#89B270, #7AA45E, #B6C674, #7AA45E, #B6C674, #FECB05, #F49427, #C9785D, #E88C6A, #F1B081, #FFCE00, #C9785D]","[(133, 180, 112), (121, 162, 90), (180, 196, 116), (126, 162, 90), (183, 202, 114), (249, 205, 8), (240, 150, 40), (199, 123, 90), (231, 140, 103), (240, 180, 133), (253, 201, 2), (202, 117, 96)]","[(133, 180, 112), (121, 162, 90), (180, 196, 116), (126, 162, 90), (183, 202, 114), (249, 205, 8)]","[(240, 150, 40), (199, 123, 90), (231, 140, 103), (240, 180, 133), (253, 201, 2), (202, 117, 96)]",0
unknown_21,1,1,1,0,1,1,16/6/20 5:47,5,standard_3,"[#89B270,#7AA45E,#B6C674,#7AA45E,#B6C674,#FECB05,#F49427,#C9785D,#E88C6A,#F1B081,#FFCE00,#C9785D]","[(140,174,110),(121,166,94),(177,193,119),(117,160,91),(181,197,118),(251,205,9),(241,147,41),(196,116,92),(232,139,102),(242,172,128),(252,203,3),(203,122,88)]","[(140,174,110),(121,166,94),(177,193,119),(117,160,91),(181,197,118),(251,205,9)]","[(241,147,41),(196,116,92),(232,139,102),(242,172,128),(252,203,3),(203,122,88)]",0
unknown_21,0,1,2,0,1,1,16/6/20 5:49,5,standard_3,"[#89B270,#7AA45E,#B6C674,#7AA45E,#B6C674,#FECB05,#F49427,#C9785D,#E88C6A,#F1B081,#FFCE00,#C9785D]","[(138,176,107),(125,166,89),(177,194,118),(123,163,97),(180,195,120),(251,199,7),(247,147,36),(196,118,92),(229,143,106),(243,177,133),(251,209,4),(196,119,88)]","[(138,176,107),(125,166,89),(177,194,118),(123,163,97),(180,195,120),(251,199,7)]","[(247,147,36),(196,118,92),(229,143,106),(243,177,133),(251,209,4),(196,119,88)]",0
