user,counter,correct,recorded_result,mask_image,cb_type1,cb_type2,ncb,datetime,random_spread,pallet_used,pallet_values,ishihara_list,COLORS_ON,COLORS_OFF
-c66Sv7TliU,5,0,U,3,0,0,2020-07-09 12:32:23.167455,10,Plates_2-5,"['#FF934F', '#FF934F', '#FF934F', '#FF934F', '#FF934F', '#FF934F', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C']","[(246, 143, 84), (251, 147, 75), (251, 137, 70), (249, 148, 81), (253, 148, 83), (250, 146, 84), (164, 151, 158), (157, 152, 152), (147, 151, 150), (165, 146, 150), (155, 151, 156), (150, 146, 165)]","[(246, 143, 84), (251, 147, 75), (251, 137, 70), (249, 148, 81), (253, 148, 83), (250, 146, 84)]","[(164, 151, 158), (157, 152, 152), (147, 151, 150), (165, 146, 150), (155, 151, 156), (150, 146, 165)]"
-c66Sv7TliU,6,0,U,1,0,0,2020-07-09 12:32:31.921648,10,Plates_2-5,"['#FF934F', '#FF934F', '#FF934F', '#FF934F', '#FF934F', '#FF934F', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C']","[(253, 138, 87), (246, 152, 72), (246, 143, 80), (252, 142, 86), (246, 140, 69), (254, 146, 72), (146, 154, 163), (155, 158, 156), (146, 156, 146), (155, 155, 164), (161, 158, 146), (147, 146, 158)]","[(253, 138, 87), (246, 152, 72), (246, 143, 80), (252, 142, 86), (246, 140, 69), (254, 146, 72)]","[(146, 154, 163), (155, 158, 156), (146, 156, 146), (155, 155, 164), (161, 158, 146), (147, 146, 158)]"
-c66Sv7TliU,7,0,U,B,0,0,2020-07-09 12:32:36.013893,10,Plates_2-5,"['#FF934F', '#FF934F', '#FF934F', '#FF934F', '#FF934F', '#FF934F', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C']","[(249, 143, 70), (252, 141, 71), (246, 154, 80), (250, 143, 82), (248, 141, 76), (254, 152, 81), (158, 148, 158), (153, 159, 165), (151, 156, 165), (147, 159, 162), (163, 163, 162), (152, 159, 163)]","[(249, 143, 70), (252, 141, 71), (246, 154, 80), (250, 143, 82), (248, 141, 76), (254, 152, 81)]","[(158, 148, 158), (153, 159, 165), (151, 156, 165), (147, 159, 162), (163, 163, 162), (152, 159, 163)]"
-c66Sv7TliU,8,0,U,B,0,0,2020-07-09 12:32:36.013893,10,Plates_2-5,"['#FF934F', '#FF934F', '#FF934F', '#FF934F', '#FF934F', '#FF934F', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C']","[(249, 145, 80), (249, 151, 77), (247, 156, 75), (254, 152, 76), (249, 146, 82), (254, 153, 75), (156, 164, 157), (150, 156, 151), (163, 158, 159), (155, 147, 156), (153, 155, 160), (165, 156, 150)]","[(249, 145, 80), (249, 151, 77), (247, 156, 75), (254, 152, 76), (249, 146, 82), (254, 153, 75)]","[(156, 164, 157), (150, 156, 151), (163, 158, 159), (155, 147, 156), (153, 155, 160), (165, 156, 150)]"
cZW7glRwSos,0,0,C,6,0,0,New User,10,,[],[],[],[]
cZW7glRwSos,1,1,4,4,0,0,2020-07-09 12:33:05.291984,10,Plates_2-5,"['#FF934F', '#FF934F', '#FF934F', '#FF934F', '#FF934F', '#FF934F', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C']","[(249, 143, 88), (249, 140, 74), (252, 139, 76), (254, 140, 75), (254, 143, 81), (246, 143, 72), (161, 159, 150), (154, 154, 158), (153, 152, 147), (150, 149, 161), (152, 162, 147), (153, 148, 155)]","[(249, 143, 88), (249, 140, 74), (252, 139, 76), (254, 140, 75), (254, 143, 81), (246, 143, 72)]","[(161, 159, 150), (154, 154, 158), (153, 152, 147), (150, 149, 161), (152, 162, 147), (153, 148, 155)]"
cZW7glRwSos,2,1,A,A,0,0,2020-07-09 12:33:10.221154,10,Plates_2-5,"['#FF934F', '#FF934F', '#FF934F', '#FF934F', '#FF934F', '#FF934F', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C']","[(246, 151, 82), (252, 145, 86), (247, 137, 69), (248, 140, 73), (254, 150, 78), (247, 139, 82), (156, 157, 162), (157, 152, 148), (150, 149, 152), (165, 152, 150), (146, 150, 149), (159, 162, 154)]","[(246, 151, 82), (252, 145, 86), (247, 137, 69), (248, 140, 73), (254, 150, 78), (247, 139, 82)]","[(156, 157, 162), (157, 152, 148), (150, 149, 152), (165, 152, 150), (146, 150, 149), (159, 162, 154)]"
cZW7glRwSos,3,1,2,2,0,0,2020-07-09 12:33:16.118869,10,Plates_2-5,"['#FF934F', '#FF934F', '#FF934F', '#FF934F', '#FF934F', '#FF934F', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C', '#9C9C9C']","[(250, 141, 81), (247, 153, 79), (250, 156, 86), (246, 143, 88), (247, 143, 87), (245, 145, 71), (157, 163, 159), (147, 152, 155), (161, 148, 161), (155, 162, 155), (164, 153, 151), (161, 161, 149)]","[(250, 141, 81), (247, 153, 79), (250, 156, 86), (246, 143, 88), (247, 143, 87), (245, 145, 71)]","[(157, 163, 159), (147, 152, 155), (161, 148, 161), (155, 162, 155), (164, 153, 151), (161, 161, 149)]"
ONcUAisVS7Y,0,0,B,6,0,0,New User,10,,[],[],[],[]
vme_BL_Ma54,0,0,C,6,0,0,New User,10,,[],[],[],[]
SmJoHTkxL80,0,0,B,6,0,0,New User,10,,[],[],[],[]
R8yd9lPspw8,98,0,B,6,0,0,New User,10,,[],[],[],[]
R8yd9lPspw8,99,0,U,5,0,0,2020-07-09 13:22:33.479153,10,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(47, 136, 185), (7, 76, 156), (58, 138, 188), (11, 84, 154), (47, 132, 180), (15, 89, 152), (104, 42, 163), (161, 83, 181), (119, 42, 153), (148, 90, 186), (111, 35, 155), (152, 82, 192)]","[(47, 136, 185), (7, 76, 156), (58, 138, 188), (11, 84, 154), (47, 132, 180), (15, 89, 152)]","[(104, 42, 163), (161, 83, 181), (119, 42, 153), (148, 90, 186), (111, 35, 155), (152, 82, 192)]"
u_9Dc-6Jrmc,98,0,B,6,0,0,New User,10,,[],[],[],[]
u_9Dc-6Jrmc,99,1,B,B,0,0,2020-07-09 13:25:50.224691,10,Plates_6-9,"['#7d8762', '#bcc967', '#69603a', '#baa955', '#ad9556', '#bcc966', '#d65153', '#fc8b67', '#fe9466', '#e85a41', '#f0b55e', '#fe733e']","[(119, 132, 100), (182, 199, 106), (102, 96, 57), (176, 172, 79), (164, 148, 83), (186, 207, 96), (219, 76, 79), (248, 148, 108), (246, 147, 104), (231, 98, 60), (233, 190, 98), (249, 119, 58)]","[(119, 132, 100), (182, 199, 106), (102, 96, 57), (176, 172, 79), (164, 148, 83), (186, 207, 96)]","[(219, 76, 79), (248, 148, 108), (246, 147, 104), (231, 98, 60), (233, 190, 98), (249, 119, 58)]"
u_9Dc-6Jrmc,100,0,U,C,0,0,2020-07-09 13:25:54.486359,10,Plates_10-13,"['#bc5325', '#f5a957', '#e87941', '#ff793b', '#c74e25', '#f9703b', '#f4d66f', '#bcb778', '#796b3b', '#b39e47', '#5c7579', '#796b3b']","[(197, 86, 39), (248, 176, 94), (241, 117, 60), (254, 129, 50), (189, 70, 42), (253, 108, 59), (246, 213, 116), (183, 177, 126), (125, 102, 57), (186, 158, 80), (85, 114, 124), (124, 102, 62)]","[(197, 86, 39), (248, 176, 94), (241, 117, 60), (254, 129, 50), (189, 70, 42), (253, 108, 59)]","[(246, 213, 116), (183, 177, 126), (125, 102, 57), (186, 158, 80), (85, 114, 124), (124, 102, 62)]"
u_9Dc-6Jrmc,101,0,U,A,0,0,2020-07-09 13:25:58.109340,10,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(57, 138, 194), (13, 82, 150), (58, 137, 185), (9, 88, 149), (59, 121, 199), (11, 81, 151), (120, 36, 153), (148, 99, 190), (105, 31, 167), (162, 92, 200), (111, 45, 168), (162, 84, 193)]","[(57, 138, 194), (13, 82, 150), (58, 137, 185), (9, 88, 149), (59, 121, 199), (11, 81, 151)]","[(120, 36, 153), (148, 99, 190), (105, 31, 167), (162, 92, 200), (111, 45, 168), (162, 84, 193)]"
u_9Dc-6Jrmc,102,1,2,2,1,0,2020-07-09 13:26:01.079752,10,Plates_22-27D,"['#f44d3b', '#E9453D', '#efa892', '#fb5c51', '#E77262', '#efa893', '#7d6b5f', '#23262d', '#4e4245', '#856C55', '#827059', '#705F5C']","[(247, 76, 53), (232, 75, 61), (242, 172, 140), (251, 96, 85), (224, 121, 100), (237, 173, 156), (128, 110, 90), (27, 42, 45), (82, 69, 73), (140, 99, 89), (136, 107, 87), (120, 87, 92)]","[(247, 76, 53), (232, 75, 61), (242, 172, 140), (251, 96, 85), (224, 121, 100), (237, 173, 156)]","[(128, 110, 90), (27, 42, 45), (82, 69, 73), (140, 99, 89), (136, 107, 87), (120, 87, 92)]"
u_9Dc-6Jrmc,103,0,U,2,0,1,2020-07-09 13:26:10.493129,10,bear,"['#e26f39', '#f6c458', '#e09c3e', '#e69e40', '#ed7b3d', '#f5be67', '#469224', '#604929', '#a09f33', '#dfd548', '#89bcb2', '#dccb47']","[(217, 101, 53), (236, 204, 78), (216, 158, 54), (237, 163, 68), (229, 114, 65), (250, 186, 102), (65, 142, 37), (92, 64, 36), (162, 161, 48), (216, 217, 69), (127, 197, 173), (215, 196, 66)]","[(217, 101, 53), (236, 204, 78), (216, 158, 54), (237, 163, 68), (229, 114, 65), (250, 186, 102)]","[(65, 142, 37), (92, 64, 36), (162, 161, 48), (216, 217, 69), (127, 197, 173), (215, 196, 66)]"
BYLES-dxLWs,98,0,U,6,0,0,New User,10,,[],[],[],[]
BYLES-dxLWs,99,1,A,A,1,0,2020-07-09 14:13:41.036604,10,Plates_22-27D,"['#f44d3b', '#E9453D', '#efa892', '#fb5c51', '#E77262', '#efa893', '#7d6b5f', '#23262d', '#4e4245', '#856C55', '#827059', '#705F5C']","[(252, 83, 58), (227, 67, 67), (233, 161, 154), (251, 91, 86), (234, 117, 89), (237, 171, 141), (132, 97, 96), (29, 40, 46), (74, 59, 78), (138, 109, 90), (132, 119, 96), (120, 88, 96)]","[(252, 83, 58), (227, 67, 67), (233, 161, 154), (251, 91, 86), (234, 117, 89), (237, 171, 141)]","[(132, 97, 96), (29, 40, 46), (74, 59, 78), (138, 109, 90), (132, 119, 96), (120, 88, 96)]"
BYLES-dxLWs,100,0,U,5,0,0,2020-07-09 14:13:44.432444,10,inverse_ring,"['#3a4c78', '#b27180', '#95507b', '#515267', '#314070', '#bd4f75', '#cb607f', '#B47E94', '#da567e', '#b55d7a', '#666177', '#494572']","[(67, 84, 123), (173, 113, 127), (157, 85, 121), (82, 82, 100), (47, 64, 121), (192, 84, 114), (200, 96, 119), (170, 129, 154), (225, 77, 121), (189, 93, 117), (109, 87, 119), (69, 63, 123)]","[(67, 84, 123), (173, 113, 127), (157, 85, 121), (82, 82, 100), (47, 64, 121), (192, 84, 114)]","[(200, 96, 119), (170, 129, 154), (225, 77, 121), (189, 93, 117), (109, 87, 119), (69, 63, 123)]"
BYLES-dxLWs,101,0,U,E,0,0,2020-07-09 14:13:47.415436,10,Plates_2-5,"['#ea996d', '#f87562', '#e9cfc5', '#f4542d', '#fd8c42', '#f87570', '#c6a04d', '#555531', '#827746', '#898144', '#c5aa3b', '#dddddd']","[(235, 143, 118), (248, 111, 104), (226, 215, 190), (235, 84, 39), (245, 146, 71), (248, 122, 102), (197, 153, 74), (84, 86, 54), (127, 124, 70), (133, 127, 64), (203, 170, 60), (217, 227, 214)]","[(235, 143, 118), (248, 111, 104), (226, 215, 190), (235, 84, 39), (245, 146, 71), (248, 122, 102)]","[(197, 153, 74), (84, 86, 54), (127, 124, 70), (133, 127, 64), (203, 170, 60), (217, 227, 214)]"
BYLES-dxLWs,102,0,U,A,0,0,2020-07-09 21:01:04.211751,10,Plates_34-35,"['#a6ad62', '#576f54', '#999d62', '#69653e', '#bfaf5f', '#a38f4f', '#fac243', '#d95415', '#ff814f', '#fdb654', '#b44747', '#bd7270']","[(166, 165, 101), (79, 112, 86), (147, 161, 91), (105, 100, 63), (185, 176, 99), (170, 151, 76), (241, 184, 69), (214, 84, 12), (245, 136, 72), (254, 178, 85), (188, 68, 65), (198, 116, 104)]","[(166, 165, 101), (79, 112, 86), (147, 161, 91), (105, 100, 63), (185, 176, 99), (170, 151, 76)]","[(241, 184, 69), (214, 84, 12), (245, 136, 72), (254, 178, 85), (188, 68, 65), (198, 116, 104)]"
XFasJNJxRVU,98,0,U,6,0,0,New User,10,,[],[],[],[]
XFasJNJxRVU,99,0,B,E,0,0,2020-07-09 21:02:30.239164,10,Plates_18-21,"['#f7422a', '#f7682e', '#f87a58', '#f56031', '#e36f2f', '#f87a59', '#7e8149', '#a86d45', '#634330', '#806f56', '#375e42', '#af7648']","[(252, 59, 33), (253, 107, 52), (244, 126, 96), (241, 101, 43), (219, 114, 50), (247, 125, 90), (123, 127, 71), (168, 108, 73), (101, 76, 54), (129, 113, 94), (49, 96, 69), (179, 114, 72)]","[(252, 59, 33), (253, 107, 52), (244, 126, 96), (241, 101, 43), (219, 114, 50), (247, 125, 90)]","[(123, 127, 71), (168, 108, 73), (101, 76, 54), (129, 113, 94), (49, 96, 69), (179, 114, 72)]"
pdHtM2mK2d0,98,0,U,6,0,0,New User,10,,[],[],[],[]
5OET_x_sm5E,98,0,U,6,0,0,New User,10,,[],[],[],[]
kSMmU8aHvGc,0,0,U,6,0,0,New User,10,,[],[],[],[]
kSMmU8aHvGc,1,0,B,5,0,0,2020-07-09 21:04:22.887279,10,Plates_18-21,"['#f7422a', '#f7682e', '#f87a58', '#f56031', '#e36f2f', '#f87a59', '#7e8149', '#a86d45', '#634330', '#806f56', '#375e42', '#af7648']","[(239, 70, 46), (253, 104, 47), (245, 123, 91), (243, 87, 54), (228, 101, 41), (245, 123, 91), (116, 122, 75), (172, 113, 72), (108, 60, 38), (129, 120, 84), (60, 92, 72), (169, 115, 64)]","[(239, 70, 46), (253, 104, 47), (245, 123, 91), (243, 87, 54), (228, 101, 41), (245, 123, 91)]","[(116, 122, 75), (172, 113, 72), (108, 60, 38), (129, 120, 84), (60, 92, 72), (169, 115, 64)]"
kSMmU8aHvGc,2,0,U,2,0,0,2020-07-09 21:04:27.821512,10,camo2,"['#fb6a4a', '#de2d27', '#fb6a4a', '#de2d27', '#fb6a4a', '#de2d27', '#906d18', '#c98d42', '#906d18', '#c98d42', '#906d18', '#c98d42']","[(249, 105, 67), (226, 36, 37), (241, 115, 77), (229, 53, 34), (253, 111, 71), (219, 46, 29), (148, 110, 21), (193, 132, 75), (135, 115, 18), (210, 149, 69), (152, 103, 17), (201, 131, 68)]","[(249, 105, 67), (226, 36, 37), (241, 115, 77), (229, 53, 34), (253, 111, 71), (219, 46, 29)]","[(148, 110, 21), (193, 132, 75), (135, 115, 18), (210, 149, 69), (152, 103, 17), (201, 131, 68)]"
TmJGQL3OkdI,0,0,U,6,0,0,New User,10,,[],[],[],[]
NX2pa1PAOHQ,0,0,U,6,0,0,New User,25,,[],[],[],[]
NX2pa1PAOHQ,1,0,U,D,0,0,2020-07-09 22:42:25.582276,25,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(50, 122, 180), (6, 62, 149), (34, 128, 168), (9, 103, 131), (45, 117, 190), (22, 69, 150), (91, 21, 135), (164, 77, 192), (99, 22, 152), (165, 83, 166), (98, 64, 169), (151, 106, 211)]","[(50, 122, 180), (6, 62, 149), (34, 128, 168), (9, 103, 131), (45, 117, 190), (22, 69, 150)]","[(91, 21, 135), (164, 77, 192), (99, 22, 152), (165, 83, 166), (98, 64, 169), (151, 106, 211)]"
NX2pa1PAOHQ,2,0,U,E,0,0,2020-07-09 22:42:29.881438,25,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(42, 134, 208), (13, 87, 142), (32, 139, 174), (29, 67, 179), (53, 113, 174), (29, 95, 163), (137, 17, 171), (143, 93, 183), (128, 35, 142), (170, 72, 197), (117, 31, 162), (173, 92, 198)]","[(42, 134, 208), (13, 87, 142), (32, 139, 174), (29, 67, 179), (53, 113, 174), (29, 95, 163)]","[(137, 17, 171), (143, 93, 183), (128, 35, 142), (170, 72, 197), (117, 31, 162), (173, 92, 198)]"
NX2pa1PAOHQ,3,0,U,N,0,0,2020-07-09 22:42:32.380858,25,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(62, 146, 194), (20, 73, 148), (56, 110, 189), (19, 102, 145), (48, 138, 199), (7, 75, 137), (121, 25, 137), (143, 97, 205), (103, 27, 138), (149, 94, 177), (105, 57, 144), (130, 100, 180)]","[(62, 146, 194), (20, 73, 148), (56, 110, 189), (19, 102, 145), (48, 138, 199), (7, 75, 137)]","[(121, 25, 137), (143, 97, 205), (103, 27, 138), (149, 94, 177), (105, 57, 144), (130, 100, 180)]"
NX2pa1PAOHQ,4,0,U,C,0,0,2020-07-09 22:42:34.842028,25,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(28, 127, 213), (29, 78, 135), (70, 125, 171), (0, 58, 151), (55, 116, 187), (25, 81, 157), (128, 24, 157), (139, 84, 178), (115, 57, 158), (145, 71, 195), (110, 63, 165), (165, 107, 169)]","[(28, 127, 213), (29, 78, 135), (70, 125, 171), (0, 58, 151), (55, 116, 187), (25, 81, 157)]","[(128, 24, 157), (139, 84, 178), (115, 57, 158), (145, 71, 195), (110, 63, 165), (165, 107, 169)]"
NX2pa1PAOHQ,5,0,U,N,0,0,2020-07-09 22:42:37.185129,25,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(51, 136, 188), (20, 58, 131), (72, 135, 179), (23, 99, 174), (67, 136, 166), (12, 58, 142), (122, 30, 149), (136, 101, 202), (119, 42, 169), (162, 114, 185), (105, 20, 174), (165, 86, 200)]","[(51, 136, 188), (20, 58, 131), (72, 135, 179), (23, 99, 174), (67, 136, 166), (12, 58, 142)]","[(122, 30, 149), (136, 101, 202), (119, 42, 169), (162, 114, 185), (105, 20, 174), (165, 86, 200)]"
NX2pa1PAOHQ,6,0,U,4,0,0,2020-07-09 22:42:39.684156,25,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(37, 138, 208), (2, 95, 132), (59, 124, 179), (16, 83, 156), (56, 141, 195), (10, 88, 135), (125, 29, 150), (134, 80, 214), (94, 12, 166), (134, 82, 190), (127, 41, 161), (148, 88, 199)]","[(37, 138, 208), (2, 95, 132), (59, 124, 179), (16, 83, 156), (56, 141, 195), (10, 88, 135)]","[(125, 29, 150), (134, 80, 214), (94, 12, 166), (134, 82, 190), (127, 41, 161), (148, 88, 199)]"
NX2pa1PAOHQ,7,0,U,B,0,0,2020-07-09 22:42:41.759463,25,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(31, 154, 177), (5, 59, 165), (67, 140, 180), (27, 102, 178), (69, 110, 181), (11, 104, 176), (105, 41, 146), (147, 90, 207), (129, 53, 144), (175, 98, 197), (108, 45, 152), (162, 94, 205)]","[(31, 154, 177), (5, 59, 165), (67, 140, 180), (27, 102, 178), (69, 110, 181), (11, 104, 176)]","[(105, 41, 146), (147, 90, 207), (129, 53, 144), (175, 98, 197), (108, 45, 152), (162, 94, 205)]"
NX2pa1PAOHQ,8,0,U,1,0,0,2020-07-09 22:42:44.110990,25,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(56, 119, 198), (21, 106, 162), (50, 148, 189), (28, 106, 171), (64, 146, 165), (8, 102, 152), (118, 36, 155), (164, 96, 171), (109, 32, 166), (159, 90, 196), (130, 27, 153), (141, 97, 176)]","[(56, 119, 198), (21, 106, 162), (50, 148, 189), (28, 106, 171), (64, 146, 165), (8, 102, 152)]","[(118, 36, 155), (164, 96, 171), (109, 32, 166), (159, 90, 196), (130, 27, 153), (141, 97, 176)]"
NX2pa1PAOHQ,9,0,U,5,0,0,2020-07-09 22:42:46.524601,25,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(54, 133, 212), (6, 73, 138), (51, 151, 180), (14, 89, 133), (35, 117, 196), (20, 105, 155), (125, 23, 161), (142, 83, 200), (111, 11, 143), (174, 96, 169), (104, 65, 187), (170, 92, 210)]","[(54, 133, 212), (6, 73, 138), (51, 151, 180), (14, 89, 133), (35, 117, 196), (20, 105, 155)]","[(125, 23, 161), (142, 83, 200), (111, 11, 143), (174, 96, 169), (104, 65, 187), (170, 92, 210)]"
NX2pa1PAOHQ,10,0,U,3,0,0,2020-07-09 22:42:49.029343,25,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(41, 132, 192), (4, 66, 156), (65, 125, 203), (24, 86, 134), (55, 116, 171), (29, 102, 150), (122, 12, 138), (150, 107, 175), (114, 45, 170), (164, 87, 180), (107, 32, 156), (138, 109, 184)]","[(41, 132, 192), (4, 66, 156), (65, 125, 203), (24, 86, 134), (55, 116, 171), (29, 102, 150)]","[(122, 12, 138), (150, 107, 175), (114, 45, 170), (164, 87, 180), (107, 32, 156), (138, 109, 184)]"
NX2pa1PAOHQ,11,0,U,E,0,0,2020-07-09 22:42:51.670251,25,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(69, 117, 172), (12, 96, 167), (58, 153, 182), (0, 70, 153), (25, 137, 190), (12, 57, 165), (116, 29, 172), (168, 94, 189), (137, 42, 180), (151, 67, 208), (138, 45, 184), (143, 115, 172)]","[(69, 117, 172), (12, 96, 167), (58, 153, 182), (0, 70, 153), (25, 137, 190), (12, 57, 165)]","[(116, 29, 172), (168, 94, 189), (137, 42, 180), (151, 67, 208), (138, 45, 184), (143, 115, 172)]"
NX2pa1PAOHQ,12,0,U,B,0,0,2020-07-09 22:42:54.160224,25,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(70, 121, 192), (19, 62, 170), (71, 135, 188), (11, 106, 180), (36, 151, 200), (7, 78, 175), (119, 43, 160), (175, 92, 200), (106, 30, 171), (131, 74, 197), (131, 61, 180), (156, 85, 215)]","[(70, 121, 192), (19, 62, 170), (71, 135, 188), (11, 106, 180), (36, 151, 200), (7, 78, 175)]","[(119, 43, 160), (175, 92, 200), (106, 30, 171), (131, 74, 197), (131, 61, 180), (156, 85, 215)]"
NX2pa1PAOHQ,13,0,U,C,0,0,2020-07-09 22:42:56.674066,25,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(29, 150, 201), (7, 87, 146), (73, 122, 170), (31, 72, 161), (30, 127, 200), (31, 103, 149), (101, 39, 138), (152, 86, 170), (100, 25, 158), (134, 102, 202), (121, 46, 178), (167, 83, 185)]","[(29, 150, 201), (7, 87, 146), (73, 122, 170), (31, 72, 161), (30, 127, 200), (31, 103, 149)]","[(101, 39, 138), (152, 86, 170), (100, 25, 158), (134, 102, 202), (121, 46, 178), (167, 83, 185)]"
NX2pa1PAOHQ,14,0,U,4,0,0,2020-07-09 22:42:59.107856,25,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(73, 153, 175), (19, 85, 178), (56, 151, 192), (28, 71, 146), (72, 137, 203), (22, 80, 154), (98, 22, 135), (169, 74, 166), (134, 56, 179), (161, 94, 187), (124, 51, 169), (148, 106, 170)]","[(73, 153, 175), (19, 85, 178), (56, 151, 192), (28, 71, 146), (72, 137, 203), (22, 80, 154)]","[(98, 22, 135), (169, 74, 166), (134, 56, 179), (161, 94, 187), (124, 51, 169), (148, 106, 170)]"
NX2pa1PAOHQ,15,0,U,5,0,0,2020-07-09 22:43:01.342939,25,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(52, 116, 206), (23, 103, 149), (46, 120, 180), (3, 96, 173), (59, 115, 168), (5, 69, 175), (117, 16, 138), (162, 93, 193), (125, 34, 139), (160, 68, 167), (123, 62, 153), (161, 78, 198)]","[(52, 116, 206), (23, 103, 149), (46, 120, 180), (3, 96, 173), (59, 115, 168), (5, 69, 175)]","[(117, 16, 138), (162, 93, 193), (125, 34, 139), (160, 68, 167), (123, 62, 153), (161, 78, 198)]"
NX2pa1PAOHQ,16,0,U,4,0,0,2020-07-09 22:43:04.067073,25,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(54, 117, 169), (4, 90, 159), (25, 115, 214), (9, 93, 173), (59, 138, 172), (13, 61, 170), (97, 12, 145), (164, 93, 214), (92, 41, 152), (133, 89, 177), (109, 34, 149), (174, 113, 196)]","[(54, 117, 169), (4, 90, 159), (25, 115, 214), (9, 93, 173), (59, 138, 172), (13, 61, 170)]","[(97, 12, 145), (164, 93, 214), (92, 41, 152), (133, 89, 177), (109, 34, 149), (174, 113, 196)]"
NX2pa1PAOHQ,17,0,U,5,0,0,2020-07-09 22:43:06.688267,25,bluey,"['#3282be', '#08529c', '#3282be', '#08529c', '#3282be', '#08529c', '#72229f', '#9a5bbf', '#72229f', '#9a5bbf', '#762DA3', '#9a5bbf']","[(37, 154, 211), (8, 94, 143), (44, 112, 184), (30, 63, 156), (74, 134, 207), (23, 86, 179), (94, 16, 146), (169, 106, 202), (136, 27, 143), (168, 112, 202), (141, 47, 171), (168, 72, 188)]","[(37, 154, 211), (8, 94, 143), (44, 112, 184), (30, 63, 156), (74, 134, 207), (23, 86, 179)]","[(94, 16, 146), (169, 106, 202), (136, 27, 143), (168, 112, 202), (141, 47, 171), (168, 72, 188)]"
